title,type,number_of_episodes,genres,popularity,actress,SumOfTime,Dates,TMBDid,Release Date
1 Night,film,,"['Drama', 'Romance']",,"['Kyle Allen', 'Isabelle Fuhrman', 'Justin Chatwin', 'Anna Camp', 'Kelli Berglund', 'Roshon Fegan', 'Evan Hofer', 'Alexander Roberts']",,,416691.0,2016-10-14
Amar,film,,"['Comedy', 'Drama', 'Romance']",,"['Luis Ernesto Franco', 'Diana García', 'Tony Dalton', 'María Aura', 'Martín Altomaro', 'Pedro Damián', 'Katharine Towne', 'Bruno Bichir', 'Alejandra Barros', 'Eduardo Manzano']",,,44122.0,2009-02-27
XOXO,film,,"['Music', 'Drama']",,"['Sarah Hyland', 'Hayley Kiyoko', ""Chris D'Elia"", 'Graham Phillips', 'LaMonica Garrett', 'Ryan Hansen', 'Ione Skye', 'Ian Anthony Dale', 'Brianne Howey', 'Medalion Rahimi']",,,352492.0,2016-08-26
Sierra Burgess Is a Loser,film,,"['Comedy', 'Drama', 'Romance']",,"['Shannon Purser', 'Kristine Frøseth', 'Noah Centineo', 'RJ Cyler', 'Chrissy Metz', 'Alice Lee', 'Will Peltz', 'Mario Revolori', 'Joey Morgan', 'JT Neal']",,,462919.0,2018-09-07
Clueless,film,,"['Comedy', 'Romance']",,"['Alicia Silverstone', 'Stacey Dash', 'Brittany Murphy', 'Paul Rudd', 'Donald Faison', 'Elisa Donovan', 'Breckin Meyer', 'Jeremy Sisto', 'Dan Hedaya', 'Aida Linares']",,,9603.0,1995-10-20
Dude,film,,['Comedy'],,"['Lucy Hale', 'Kathryn Prescott', 'Alexandra Shipp', 'Awkwafina', 'Alex Wolff', 'Jerry MacKinnon', 'Michaela Watkins', 'Austin Abrams', 'Austin Butler', 'Brooke Smith']",,,399131.0,2018-04-20
SPF-18,film,,"['Romance', 'Drama']",,"['Carson Meyer', 'Noah Centineo', 'Bianca A. Santos', 'Jackson White', 'Molly Ringwald', 'Rosanna Arquette', 'Sean Russel Herman', 'Goldie Hawn', 'Keanu Reeves', 'Pamela Anderson']",,,472838.0,2017-09-29
Chalk It Up,film,,['Comedy'],,"['Maddy Curley', 'John DeLuca', 'Nikki SooHoo', 'Drew Seeley', 'Julie Warner', 'Thomas Fowler', 'Nicholas Gonzalez', 'Tarah Paige', 'Rachele Brooke Smith', 'Krista Jasper']",,,385372.0,2016-09-13
Dance-Off,film,,[],,"['Valentin Gerez', 'Nicolas Keller Sarmiento', 'Santiago Cortés', 'Gabriela Carina Polli']",,,1101443.0,2023-04-01
#realityhigh,film,,['Comedy'],,"['Nesta Cooper', 'Keith Powers', 'Alicia Sanz', 'Jake Borelli', 'Anne Winters', 'Patrick Davis Alarcón', 'Michael Provost', 'Ryan Malaty', 'Kate Walsh', 'John Michael Higgins']",,,455656.0,2017-07-17
How It Ends,film,,"['Science Fiction', 'Thriller', 'Mystery', 'Action', 'Adventure']",,"['Theo James', 'Forest Whitaker', 'Kat Graham', 'Kerry Bishé', 'Grace Dove', ""Mark O'Brien"", 'Nicole Ari Parker', 'Nancy Sorel', 'Anett Rumanoczky', 'Cheryl Gensiorek']",,,475210.0,2018-07-13
Baywatch,film,,"['Comedy', 'Action', 'Crime']",,"['Dwayne Johnson', 'Zac Efron', 'Priyanka Chopra Jonas', 'Alexandra Daddario', 'Jon Bass', 'Hannibal Buress', 'Kelly Rohrbach', 'Ilfenesh Hadera', 'Yahya Abdul-Mateen II', 'Oscar Nunez']",,,339846.0,2017-05-25
Central Intelligence,film,,"['Action', 'Comedy', 'Crime', 'Mystery']",,"['Kevin Hart', 'Dwayne Johnson', 'Amy Ryan', 'Aaron Paul', 'Danielle Nicolet', 'Ryan Hansen', 'Timothy John Smith', 'Megan Park', 'Thomas Kretschmann', 'Jason Bateman']",,,302699.0,2016-06-15
Catch Me If You Can,film,,"['Drama', 'Crime']",,"['Leonardo DiCaprio', 'Tom Hanks', 'Christopher Walken', 'Martin Sheen', 'Nathalie Baye', 'Amy Adams', 'James Brolin', 'Jennifer Garner', 'Chris Ellis', 'Brian Howe']",,,640.0,2002-12-16
She's All That,film,,"['Comedy', 'Romance']",,"['Freddie Prinze Jr.', 'Rachael Leigh Cook', 'Paul Walker', ""Jodi Lyn O'Keefe"", 'Kevin Pollak', 'Anna Paquin', 'Kieran Culkin', 'Elden Henson', 'Matthew Lillard', 'Usher']",,,10314.0,1999-01-29
Date with Love,film,,"['Comedy', 'TV Movie', 'Romance']",,"['Shenae Grimes-Beech', 'Andrew W. Walker', 'Bailee Madison', 'Quinn Lord', 'Andrea Brooks', 'Caroline Cave', 'Raugi Yu', 'Milli Wilkinson', 'Larissa Albuquerque', 'Michelle Creber']",,,393656.0,2016-05-21
How to Lose a Guy in 10 Days,film,,"['Comedy', 'Romance']",,"['Kate Hudson', 'Matthew McConaughey', 'Kathryn Hahn', 'Annie Parisse', 'Adam Goldberg', 'Thomas Lennon', 'Michael Michele', 'Shalom Harlow', 'Robert Klein', 'Bebe Neuwirth']",,,9919.0,2003-02-07
Step Sisters,film,,['Comedy'],,"['Eden Sher', 'Alessandra Torresani', 'Megalyn Echikunwoke', 'Gage Golightly', 'Matt McGorry', 'Naturi Naughton', 'Lyndon Smith', 'Shay Davila', 'Robert Curtis Brown', 'Hannah Jelinovic']",,,431072.0,2018-01-19
Set It Up,film,,"['Romance', 'Comedy']",,"['Zoey Deutch', 'Glen Powell', 'Lucy Liu', 'Taye Diggs', 'Meredith Hagner', 'Pete Davidson', 'Jon Rudnitsky', 'Joan Smalls', 'Tituss Burgess', 'Noah Robbins']",,,384677.0,2018-06-15
Save the Last Dance,film,,"['Drama', 'Family', 'Romance', 'Music']",,"['Julia Stiles', 'Sean Patrick Thomas', 'Kerry Washington', 'Fredro Starr', 'Terry Kinney', 'Bianca Lawson', 'Vince Green', 'Garland Whitt', 'Elisabeth Oas', 'Artel Great']",,,9816.0,2001-01-12
Footloose,film,,"['Drama', 'Music', 'Romance']",,"['Dennis Quaid', 'Kenny Wormald', 'Julianne Hough', 'Andie MacDowell', 'Miles Teller', 'Ray McKinnon', 'Patrick John Flueger', 'Kim Dickens', 'Ziah Colon', ""Ser'Darius Blain""]",,,68817.0,2011-10-06
Be Somebody,film,,"['Drama', 'Comedy', 'Romance']",,"['Matthew Espinosa', 'Sarah Jeffery', 'Allison Paige', 'Caitlin Keats', 'LaMonica Garrett', 'Mahaley Patel', 'Liana Ramirez', 'Trista Nabors', 'Mason McCulley']",,,397517.0,2016-06-10
Alex Strangelove,film,,"['Comedy', 'Drama']",,"['Daniel Doheny', 'Madeline Weinstein', 'Antonio Marziale', 'Daniel Zolghadri', 'Nik Dodani', 'Fred Hechinger', 'Dante Costabile', 'Annie Q.', 'Kathryn Erbe', 'Joanna Adler']",,,511785.0,2018-04-16
No Strings Attached,film,,"['Comedy', 'Romance']",,"['Natalie Portman', 'Ashton Kutcher', 'Kevin Kline', 'Cary Elwes', 'Greta Gerwig', 'Lake Bell', 'Olivia Thirlby', 'Ludacris', 'Jake Johnson', 'Mindy Kaling']",,,41630.0,2011-01-21
Into the Woods,film,,"['Fantasy', 'Comedy']",,"['James Corden', 'Emily Blunt', 'Meryl Streep', 'Anna Kendrick', 'Daniel Huttlestone', 'Lilla Crawford', 'Mackenzie Mauzy', 'Tracey Ullman', 'Chris Pine', 'Billy Magnussen']",,,224141.0,2014-12-24
Chernobyl Diaries,film,,"['Horror', 'Thriller']",,"['Jesse McCartney', 'Devin Kelley', 'Jonathan Sadowski', 'Olivia Taylor Dudley', 'Ingrid Bolsø Berdal', 'Nathan Phillips', 'Alex Feldman', 'Milutin Milošević', 'Kristof Konrad', 'Pasha D. Lychnikoff']",,,93856.0,2012-05-24
Nerve,film,,"['Mystery', 'Adventure', 'Crime']",,"['Emma Roberts', 'Dave Franco', 'Emily Meade', 'Miles Heizer', 'Juliette Lewis', 'Kimiko Glenn', 'Machine Gun Kelly', 'Marc John Jefferies', 'Samira Wiley', 'Brian Marc']",,,328387.0,2016-06-27
The Host,film,,"['Action', 'Adventure', 'Science Fiction']",,"['Saoirse Ronan', 'Diane Kruger', 'Max Irons', 'Jake Abel', 'William Hurt', 'Frances Fisher', 'Chandler Canterbury', 'Boyd Holbrook', 'Stephen Rider', 'Alex Russell']",,,72710.0,2013-03-22
Ouija,film,,['Horror'],,"['Olivia Cooke', 'Ana Coto', 'Matthew Settle', 'Shelley Hennig', 'Daren Kagasoff', 'Bianca A. Santos', 'Douglas Smith', 'Robyn Lively', 'Sierra Huermann', 'Lin Shaye']",,,242512.0,2014-10-24
The Space Between Us,film,,"['Romance', 'Adventure', 'Science Fiction', 'Drama']",,"['Asa Butterfield', 'Britt Robertson', 'Carla Gugino', 'Gary Oldman', 'Janet Montgomery', 'David House', 'Sarah Minnich', 'John-Paul Howard', 'BD Wong', 'Mia Stallard']",,,365942.0,2017-01-26
The Last Airbender,film,,"['Action', 'Adventure', 'Fantasy']",,"['Noah Ringer', 'Dev Patel', 'Nicola Peltz Beckham', 'Summer Bishil', 'Jackson Rathbone', 'Shaun Toub', 'Aasif Mandvi', 'Cliff Curtis', 'Seychelle Gabriel', 'Katharine Houghton']",,,10196.0,2010-06-30
The Choice,film,,"['Drama', 'Romance']",,"['Benjamin Walker', 'Teresa Palmer', 'Maggie Grace', 'Alexandra Daddario', 'Tom Welling', 'Tom Wilkinson', 'Jesse C. Boyd', 'Brad James', 'Noree Victoria', 'Anna Enger Ritch']",,,330483.0,2016-02-04
The Last Song,film,,"['Drama', 'Family', 'Romance']",,"['Miley Cyrus', 'Greg Kinnear', 'Bobby Coleman', 'Liam Hemsworth', 'Hallock Beals', 'Kelly Preston', 'Nick Lashaway', 'Carly Chaikin', 'Kate Vernon', 'Melissa Ordway']",,,35690.0,2010-03-31
Spy Kids,film,,"['Action', 'Comedy', 'Family', 'Adventure']",,"['Alexa PenaVega', 'Daryl Sabara', 'Antonio Banderas', 'Carla Gugino', 'Alan Cumming', 'Tony Shalhoub', 'Teri Hatcher', 'Robert Patrick', 'Dick Clark', 'George Clooney']",,,10054.0,2001-03-18
Freaky Friday,film,,"['Comedy', 'Family', 'Fantasy']",,"['Lindsay Lohan', 'Jamie Lee Curtis', 'Harold Gould', 'Chad Michael Murray', 'Mark Harmon', 'Stephen Tobolowsky', 'Christina Vidal', 'Ryan Malgarini', 'Haley Hudson', 'Rosalind Chao']",,,10330.0,2003-08-05
Zapped,film,,"['TV Movie', 'Comedy', 'Family']",,"['Zendaya', 'Chanelle Peloso', 'Spencer Boldman', 'Emilia McCarthy', 'Adam DiMarco', 'William Ainscough', 'Aleks Paunovic', 'Lucia Walters', 'Jedidiah Goodacre', 'Louriza Tronco']",,,278774.0,2014-06-27
Radio Rebel,film,,"['Comedy', 'Drama', 'Family', 'TV Movie']",,"['Debby Ryan', 'Sarena Parmar', 'Adam DiMarco', 'Atticus Mitchell', 'Merritt Patterson', 'Allie Bertram', 'Iain Belcher', 'Rowen Kahn', 'Nancy Robertson', 'Martin Cummins']",,,89185.0,2012-06-09
Pretty Woman,film,,"['Comedy', 'Romance']",,"['Richard Gere', 'Julia Roberts', 'Ralph Bellamy', 'Jason Alexander', 'Laura San Giacomo', 'Alex Hyde-White', 'Amy Yasbeck', 'Elinor Donahue', 'Hector Elizondo', 'Judith Baldwin']",,,114.0,1990-03-23
Shrek 2,film,,"['Animation', 'Family', 'Comedy', 'Fantasy', 'Adventure']",,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'Julie Andrews', 'Antonio Banderas', 'John Cleese', 'Rupert Everett', 'Jennifer Saunders', 'Aron Warner', 'Kelly Asbury']",,,809.0,2004-05-19
Shrek,film,,"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']",,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'John Lithgow', 'Vincent Cassel', 'Peter Dennis', 'Clive Pearse', 'Jim Cummings', 'Bobby Block', 'Chris Miller']",,,808.0,2001-05-18
Maleficent,film,,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']",,"['Angelina Jolie', 'Elle Fanning', 'Imelda Staunton', 'Sharlto Copley', 'Lesley Manville', 'Juno Temple', 'Sam Riley', 'Brenton Thwaites', 'Kenneth Cranham', 'Sarah Flind']",,,102651.0,2014-05-28
The Parent Trap,film,,"['Comedy', 'Family']",,"['Lindsay Lohan', 'Dennis Quaid', 'Natasha Richardson', 'Elaine Hendrix', 'Lisa Ann Walter', 'Simon Kunz', 'Ronnie Stevens', 'Michael Lohan Jr.', 'Kat Graham', 'Lisa Cloud']",,,9820.0,1998-07-28
Sister Act,film,,"['Music', 'Comedy']",,"['Whoopi Goldberg', 'Maggie Smith', 'Kathy Najimy', 'Wendy Makkena', 'Mary Wickes', 'Harvey Keitel', 'Bill Nunn', 'Robert Miranda', 'Richard Portnow', 'Ellen Albertini Dow']",,,2005.0,1992-05-28
Pitch Perfect 2,film,,"['Comedy', 'Music']",,"['Anna Kendrick', 'Brittany Snow', 'Rebel Wilson', 'Hailee Steinfeld', 'Skylar Astin', 'Ben Platt', 'Ester Dean', 'Hana Mae Lee', 'Alexis Knapp', 'Chrissie Fit']",,,254470.0,2015-05-07
The Incredibles,film,,"['Action', 'Adventure', 'Animation', 'Family']",,"['Craig T. Nelson', 'Holly Hunter', 'Sarah Vowell', 'Spencer Fox', 'Jason Lee', 'Samuel L. Jackson', 'Elizabeth Peña', 'Eli Fucile', 'Maeve Andrews', 'Brad Bird']",,,9806.0,2004-10-27
Lion,film,,['Drama'],,"['Dev Patel', 'Rooney Mara', 'David Wenham', 'Nicole Kidman', 'Abhishek Bharate', 'Divian Ladwa', 'Priyanka Bose', 'Deepti Naval', 'Tannishtha Chatterjee', 'Nawazuddin Siddiqui']",,,334543.0,2016-11-24
Hop,film,,"['Animation', 'Comedy', 'Family']",,"['Russell Brand', 'James Marsden', 'Kaley Cuoco', 'Hank Azaria', 'Elizabeth Perkins', 'Gary Cole', 'Hugh Laurie', 'David Hasselhoff', 'Chelsea Handler', 'Dustin Ybarra']",,,50359.0,2011-03-30
Friends,series,,"['Comedy', 'Drama']",,"['Jennifer Aniston', 'Courteney Cox', 'Lisa Kudrow', 'Matt LeBlanc', 'Matthew Perry', 'David Schwimmer']",,,1668.0,1994-09-22
You,series,,"['Mystery', 'Crime', 'Drama']",,"['Penn Badgley', 'Charlotte Ritchie', 'Tilly Keeper', 'Amy-Leigh Hickman', 'Ed Speleers', 'Lukas Gage']",,,78191.0,2018-09-09
Love 101,series,,"['Comedy', 'Drama']",,"['Alina Boz', 'Mert Yazıcıoğlu', 'Kubilay Aka', 'Selahattin Paşalı', 'İpek Filiz Yazıcı', 'Pınar Deniz', 'Kaan Urgancıoğlu', 'Müfit Kayacan', 'Ece Yüksel', 'Ozan Bingöl']",,,100897.0,2020-04-24
Homeland,series,,"['Drama', 'War & Politics']",,"['Claire Danes', 'Maury Sterling', 'Numan Acar', 'Nimrat Kaur', 'Mandy Patinkin', 'Linus Roache', 'Costa Ronin']",,,1407.0,2011-10-02
The Big Bang Theory,series,,['Comedy'],,"['Jim Parsons', 'Johnny Galecki', 'Kaley Cuoco', 'Simon Helberg', 'Kunal Nayyar', 'Melissa Rauch', 'Mayim Bialik']",,,1418.0,2007-09-24
Squid Game,series,,"['Action & Adventure', 'Mystery', 'Drama']",,"['Lee Jung-jae', 'Park Hae-soo', 'Jung Ho-yeon', 'Wi Ha-jun', 'Oh Young-soo', 'Heo Sung-tae', 'Kim Joo-ryoung', 'Anupam Tripathi', 'Lee You-mi']",,,93405.0,2021-09-17
Good Girls,series,,"['Comedy', 'Drama', 'Crime']",,"['Christina Hendricks', 'Retta', 'Mae Whitman', 'Reno Wilson', 'Manny Montana', 'Lidya Jewett', 'Isaiah Stannard', 'Matthew Lillard']",,,71715.0,2018-02-26
Money Heist,series,,"['Crime', 'Drama']",,"['Álvaro Morte', 'Pedro Alonso', 'Úrsula Corberó', 'Itziar Ituño', 'Jaime Lorente', 'Miguel Herrán', 'Esther Acebo', 'Najwa Nimri', 'Rodrigo de la Serna', 'Darko Peric']",,,71446.0,2017-05-02
Modern Family,series,,['Comedy'],,"[""Ed O'Neill"", 'Sofía Vergara', 'Julie Bowen', 'Ty Burrell', 'Jesse Tyler Ferguson', 'Eric Stonestreet', 'Sarah Hyland', 'Ariel Winter', 'Nolan Gould', 'Rico Rodriguez']",,,1421.0,2009-09-23
This Is a Robbery,series,,"['Documentary', 'Crime']",,"['Shelley Murphy', 'Anne Hawley', 'Dick Ellis', 'Martin Leppo', 'Tron Brekke', 'Myles Connor', 'Stephen Kurkjian', 'Justin Stratman', 'Aaron Fannin', 'Nancy Clougherty']",,,120582.0,2021-04-07
Love Is Blind,series,,['Reality'],,"['Nick Lachey', 'Vanessa Lachey']",,,99353.0,2020-02-13
Major Grom,film,,"['Action', 'Adventure']",,"['Tikhon Zhiznevsky', 'Lyubov Aksyonova', 'Aleksey Maklakov', 'Alexandr Seteykin', 'Sergey Goroshko', 'Dmitry Chebotarev', 'Mikhail Evlanov', 'Oleg Chugunov', 'Anton Bogdanov', 'Aleksandr Kakuev']",,,529106.0,2021-04-01
Elite Short Stories,series,,['Drama'],,"['Itzan Escamilla', 'Ester Expósito']",,,126525.0,2021-06-17
To All the Boys,series,,"['Drama', 'Comedy']",,"['Kim Jae-hyun', 'Lee Seung-hyub', 'Han Il-gyoo']",,,120477.0,2019-04-04
The Protector,series,,"['Drama', 'Crime']",,"['Ally Walker', 'Tisha Campbell-Martin', 'Terrell Tilford', 'Miguel Ferrer', 'Chris Payne Gilbert', 'Thomas Robinson', 'Sage Ryan']",,,30948.0,2011-06-12
Love Alarm,series,,"['Drama', 'Sci-Fi & Fantasy']",,"['Kim So-hyun', 'Jung Ga-ram', 'Song Kang', 'Go Min-si', 'Lee Jae-eung', 'Kim Si-eun', 'Ki Do-hun', 'Bae Da-bin', 'Song Sun-mi', 'Sim Yi-young']",,,89641.0,2019-08-22
The Blacklist,series,,"['Drama', 'Crime', 'Mystery']",,"['James Spader', 'Diego Klattenhoff', 'Harry Lennix', 'Hisham Tawfiq', 'Anya Banerjee']",,,46952.0,2013-09-23
Teen Wolf,series,,"['Sci-Fi & Fantasy', 'Drama']",,"['Tyler Posey', ""Dylan O'Brien"", 'Holland Roden', 'Shelley Hennig', 'Dylan Sprayberry', 'Linden Ashby', 'Melissa Ponzio', 'JR Bourne']",,,34524.0,2011-06-05
Roman Empire,series,,"['Drama', 'Documentary']",,['Sean Bean'],,,68708.0,2016-11-11
Formula 1,series,,['Documentary'],,['Zhou Guanyu'],,,87083.0,2019-03-08
Brooklyn Nine-Nine,series,,"['Comedy', 'Crime']",,"['Andy Samberg', 'Melissa Fumero', 'Terry Crews', 'Joe Lo Truglio', 'Stephanie Beatriz', 'Andre Braugher', 'Dirk Blocker', 'Joel McKinnon Miller']",,,48891.0,2013-09-17
Cowspiracy,film,,['Documentary'],,['Kip Andersen'],,,282297.0,2014-07-01
Behind Her Eyes,series,,['Drama'],,"['Simona Brown', 'Eve Hewson', 'Tom Bateman', 'Robert Aramayo', 'Tyler Howitt', 'Georgie Glen', 'Nichola Burley', 'Aaron Anthony', 'Charlotte Mills', 'Roshan Seth']",,,97173.0,2021-02-17
Ginny & Georgia,series,,"['Comedy', 'Drama']",,"['Antonia Gentry', 'Brianne Howey', 'Diesel La Torraca', 'Jennifer Robertson', 'Felix Mallard', 'Sara Waisglass', 'Scott Porter', 'Raymond Ablack', 'Katie Douglas', 'Chelsea Clark']",,,117581.0,2021-02-24
How to Get Away With Murder,series,,"['Crime', 'Drama', 'Mystery']",,"['Viola Davis', 'Billy Brown', 'Jack Falahee', 'Rome Flynn', 'Aja Naomi King', 'Matt McGorry', 'Conrad Ricamora', 'Amirah Vann', 'Charlie Weber', 'Liza Weil']",,,61056.0,2014-09-25
Spycraft,series,,['Documentary'],,['Dylan Berry'],,,116986.0,2021-01-20
Dawson's Creek,series,,['Drama'],,"['James Van Der Beek', 'Katie Holmes', 'Michelle Williams', 'Joshua Jackson', 'Kerr Smith', 'Busy Philipps', 'Mary Beth Peil']",,,2327.0,1998-01-20
To All The Boys,series,,"['Drama', 'Comedy']",,"['Kim Jae-hyun', 'Lee Seung-hyub', 'Han Il-gyoo']",,,120477.0,2019-04-04
Fate,series,,"['Animation', 'Drama', 'Action & Adventure', 'Sci-Fi & Fantasy']",,"['Shizuka Itoh', 'Naoko Takano', 'Kaori Nazuka', 'Mai Kadowaki', 'Noriaki Sugiyama', 'Kana Ueda', 'Miyu Matsuki']",,,63576.0,2013-07-06
Lupin,series,,"['Crime', 'Drama', 'Mystery']",,['Omar Sy'],,,96677.0,2021-01-08
Chilling Adventures of Sabrina,series,,"['Mystery', 'Sci-Fi & Fantasy', 'Drama']",,"['Kiernan Shipka', 'Ross Lynch', 'Lucy Davis', 'Miranda Otto', 'Chance Perdomo', 'Michelle Gomez', 'Jaz Sinclair', 'Richard Coyle', 'Tati Gabrielle', 'Adeline Rudolph']",,,79242.0,2018-10-26
Cobra Kai,series,,"['Action & Adventure', 'Drama', 'Comedy']",,"['Ralph Macchio', 'William Zabka', 'Courtney Henggeler', 'Xolo Mariduena', 'Tanner Buchanan', 'Mary Mouser', 'Jacob Bertrand', 'Peyton List', 'Vanessa Rubio', 'Thomas Ian Griffith']",,,77169.0,2018-05-02
Bridgerton,series,,['Drama'],,"['Adjoa Andoh', 'Lorraine Ashbourne', 'Simone Ashley', 'Jonathan Bailey', 'Harriet Cains', 'Bessie Carter', 'Charithra Chandran', 'Shelley Conn', 'Nicola Coughlan', 'Ruth Gemmell']",,,91239.0,2020-12-25
The Queen's Gambit,series,,['Drama'],,"['Anya Taylor-Joy', 'Chloe Pirrie']",,,87739.0,2020-10-23
Room 2806,series,,['Documentary'],,"['Dominique Strauss-Kahn', 'Richard Quest', 'Raphaëlle Bacqué', 'Élisabeth Guigou', 'Ben Brafman', 'Larry McShane', 'Jack Lang', 'Thierry Ardisson', 'Anne Sinclair']",,,114003.0,2020-12-07
The Liberator,series,,"['War & Politics', 'Animation', 'Drama']",,"['Bradley James', 'Martin Sensmeier', 'Jose Miguel Vasquez', 'Mike Rowe']",,,111462.0,2020-11-11
My Next Guest Needs No Introduction With David Letterman,series,,['Talk'],,['David Letterman'],,,76178.0,2018-01-12
Emily in Paris,series,,"['Drama', 'Comedy']",,"['Lily Collins', 'Philippine Leroy-Beaulieu', 'Ashley Park', 'Lucas Bravo', 'Camille Razat', 'Samuel Arnold', 'Bruno Gouery', 'William Abadie', 'Lucien Laviscount']",,,82596.0,2020-10-02
Gossip Girl,series,,"['Drama', 'Mystery']",,"['Blake Lively', 'Leighton Meester', 'Penn Badgley', 'Chace Crawford', 'Ed Westwick', 'Kelly Rutherford', 'Matthew Settle', 'Kaylee DeFer']",,,1395.0,2007-09-19
World's Most Wanted,series,,"['Documentary', 'Crime']",,"['Jennifer Julian', 'David Lorino', 'Pierre Richard Prosper', 'Thomas Fuentes', 'Jonathan Winer']",,,106513.0,2020-08-05
Get Organized with The Home Edit,series,,['Reality'],,"['Clea Shearer', 'Joanna Teplin']",,,108268.0,2020-09-09
Cable Girls,series,,['Drama'],,"['Blanca Suárez', 'Nadia de Santiago', 'Ana Fernández', 'Maggie Civantos', 'Ana Polvorosa', 'Yon González', 'Nico Romero', 'Borja Luna', 'Sergio Mur', 'Denisse Peña']",,,71225.0,2017-04-28
Selling Sunset,series,,['Reality'],,"['Brett Oppenheim', 'Jason Oppenheim', 'Chrishell Stause', 'Christine Quinn', 'Mary Fitzgerald', 'Heather El Moussa', 'Maya Vander', 'Romain Bonnet', 'Davina Portratz']",,,87826.0,2019-03-22
Pandemic,series,,['Drama'],,"['Tiffani Thiessen', 'French Stewart', 'Faye Dunaway', 'Eric Roberts', 'Vincent Spano', 'Bob Gunton', 'Michael Massee', 'Shashawnee Hall', 'Stephen Ramsey', 'Jo Champa']",,,41322.0,2007-05-26
Space Force,series,,['Comedy'],,"['Steve Carell', 'John Malkovich', 'Ben Schwartz', 'Diana Silvers', 'Tawny Newsome', 'Don Lake', 'Jimmy O. Yang']",,,85922.0,2020-05-29
The Vampire Diaries,series,,"['Drama', 'Sci-Fi & Fantasy']",,"['Paul Wesley', 'Ian Somerhalder', 'Kat Graham', 'Candice King', 'Zach Roerig', 'Michael Malarkey', 'Matthew Davis']",,,18165.0,2009-09-10
The Umbrella Academy,series,,"['Action & Adventure', 'Sci-Fi & Fantasy', 'Drama']",,"['Aidan Gallagher', 'Elliot Page', 'Tom Hopper', 'Emmy Raver-Lampman', 'Robert Sheehan', 'David Castañeda', 'Justin H. Min', 'Ritu Arya', 'Colm Feore', 'Génesis Rodríguez']",,,75006.0,2019-02-15
Warrior Nun,series,,"['Action & Adventure', 'Drama', 'Sci-Fi & Fantasy']",,"['Alba Baptista', 'Tristán Ulloa', 'Kristina Tonteri-Young', 'Lorena Andrea', 'Sylvia De Fanti', 'Thekla Reuten', 'Olivia Delcán', 'Jack Mullarkey', 'William Miller']",,,87689.0,2020-07-02
Baby,series,,['Drama'],,"['Benedetta Porcaroli', 'Alice Pagani', 'Riccardo Mandolini', 'Chabeli Sastre González', 'Brando Pacitto', 'Lorenzo Zurzolo', 'Massimo Poggio', 'Galatea Ranzi', 'Tommaso Ragno', 'Mehdi Nebbou']",,,82700.0,2018-11-30
History 101,series,,['Documentary'],,['Natalie Silverman'],,,102905.0,2020-05-22
The Originals,series,,"['Sci-Fi & Fantasy', 'Drama', 'Mystery']",,"['Joseph Morgan', 'Daniel Gillies', 'Charles Michael Davis', 'Riley Voelkel', 'Yusuf Gatewood', 'Danielle Rose Russell', 'Steven Krueger']",,,46896.0,2013-10-03
Keeping Up with the Kardashians,series,,['Reality'],,"['Kris Jenner', 'Kourtney Kardashian', 'Kim Kardashian', 'Khloé Kardashian', 'Kendall Jenner', 'Kylie Jenner', 'Scott Disick', 'Tristan Thompson', 'Corey Gamble']",,,14814.0,2007-10-14
Jeffrey Epstein,series,,"['Crime', 'Documentary']",,"['Jeffrey Epstein', 'Ghislaine Maxwell']",,,103506.0,2020-05-27
Valeria,series,,"['Comedy', 'Drama']",,"['Diana Gómez', 'Silma López', 'Paula Malia', 'Teresa Riott', 'Maxi Iglesias']",,,101918.0,2020-05-08
Never Have I Ever,series,,['Comedy'],,"['Maitreyi Ramakrishnan', 'Poorna Jagannathan', 'Jaren Lewison', 'Darren Barnet', 'Lee Rodriguez', 'Ramona Young', 'John McEnroe', 'Richa Shukla Moorjani']",,,100883.0,2020-04-27
FYRE,series,,['Reality'],,[],,,129399.0,2021-07-19
The Last Dance,series,,['Documentary'],,"['Michael Jordan', 'Scottie Pippen', 'Dennis Rodman', 'Steve Kerr', 'Phil Jackson']",,,79525.0,2020-04-19
Peaky Blinders,series,,"['Drama', 'Crime']",,"['Cillian Murphy', 'Paul Anderson', 'Sophie Rundle', ""Natasha O'Keeffe""]",,,60574.0,2013-09-12
Narcos,series,,"['Crime', 'Drama']",,"['Pedro Pascal', 'Matias Varela', 'Damián Alcázar', 'Francisco Denis', 'Alberto Ammann', 'Pêpê Rapazote', 'Arturo Castro', 'Michael Stahl-David', 'Matt Whelan', 'Andrea Londo']",,,63351.0,2015-08-28
Too Hot to Handle,series,,['Reality'],,"['Brittan Byrd', 'Creed McKinnon', 'Dominique Defoe', 'James Pendergrass', 'Jawahir Khalifa', 'Kayla Richart', 'Nick Kici', 'Nigel Jones', 'Sebastian Melrose', 'Sophie Stonehouse']",,,102085.0,2020-04-17
Ibiza,series,,[],,[],,,27874.0,
Jane The Virgin,series,,"['Comedy', 'Drama']",,"['Gina Rodriguez', 'Andrea Navedo', 'Yael Grobglas', 'Justin Baldoni', 'Ivonne Coll', 'Jaime Camil']",,,61418.0,2014-10-13
